matchup,book,market,player,side,line,odds,last_update,team,games,minutes,points,rebounds,assists,steals,blocks,fg_pct,fg3_pct,ft_pct,plus_minus,projection_edge,confidence
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_points,victor wembanyama,Over,24.5,-190,2026-05-06T23:27:50Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,0.5,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_points,victor wembanyama,Under,24.5,145,2026-05-06T23:27:50Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,0.5,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_points,victor wembanyama,Over,25.5,-160,2026-05-06T23:27:50Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,-0.5,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_points,victor wembanyama,Under,25.5,120,2026-05-06T23:27:50Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,-0.5,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_points,victor wembanyama,Over,26.5,-125,2026-05-06T23:27:50Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,-1.5,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_points,victor wembanyama,Under,26.5,-105,2026-05-06T23:27:50Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,-1.5,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_points,victor wembanyama,Over,27.5,-105,2026-05-06T23:27:50Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,-2.5,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_points,victor wembanyama,Under,27.5,-125,2026-05-06T23:27:50Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,-2.5,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_points,victor wembanyama,Over,28.5,115,2026-05-06T23:27:50Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,-3.5,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_points,victor wembanyama,Under,28.5,-150,2026-05-06T23:27:50Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,-3.5,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_points,victor wembanyama,Over,29.5,140,2026-05-06T23:27:50Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,-4.5,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_points,victor wembanyama,Under,29.5,-185,2026-05-06T23:27:50Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,-4.5,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_points,victor wembanyama,Over,30.5,165,2026-05-06T23:27:50Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,-5.5,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_points,victor wembanyama,Under,30.5,-220,2026-05-06T23:27:50Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,-5.5,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_points,victor wembanyama,Over,31.5,200,2026-05-06T23:27:50Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,-6.5,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_points,victor wembanyama,Under,31.5,-275,2026-05-06T23:27:50Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,-6.5,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,anthony edwards,Over,3.5,-170,2026-05-06T23:27:50Z,MIN,61.0,35.0,28.8,5.0,3.7,1.4,0.8,0.489,0.399,0.796,2.7,1.5,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,anthony edwards,Under,3.5,130,2026-05-06T23:27:50Z,MIN,61.0,35.0,28.8,5.0,3.7,1.4,0.8,0.489,0.399,0.796,2.7,1.5,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,anthony edwards,Over,4.5,120,2026-05-06T23:27:50Z,MIN,61.0,35.0,28.8,5.0,3.7,1.4,0.8,0.489,0.399,0.796,2.7,0.5,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,anthony edwards,Under,4.5,-160,2026-05-06T23:27:50Z,MIN,61.0,35.0,28.8,5.0,3.7,1.4,0.8,0.489,0.399,0.796,2.7,0.5,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,ayo dosunmu,Over,2.5,-135,2026-05-06T23:27:50Z,MIN,69.0,27.3,14.8,3.4,3.6,0.8,0.3,0.517,0.439,0.876,-1.0,0.8999999999999999,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,ayo dosunmu,Under,2.5,105,2026-05-06T23:27:50Z,MIN,69.0,27.3,14.8,3.4,3.6,0.8,0.3,0.517,0.439,0.876,-1.0,0.8999999999999999,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,ayo dosunmu,Over,3.5,165,2026-05-06T23:27:50Z,MIN,69.0,27.3,14.8,3.4,3.6,0.8,0.3,0.517,0.439,0.876,-1.0,-0.10000000000000009,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,ayo dosunmu,Under,3.5,-220,2026-05-06T23:27:50Z,MIN,69.0,27.3,14.8,3.4,3.6,0.8,0.3,0.517,0.439,0.876,-1.0,-0.10000000000000009,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,de'aaron fox,Over,2.5,-280,2026-05-06T23:27:50Z,SAS,72.0,31.0,18.6,3.8,6.2,1.2,0.3,0.486,0.332,0.76,6.3,1.2999999999999998,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,de'aaron fox,Under,2.5,205,2026-05-06T23:27:50Z,SAS,72.0,31.0,18.6,3.8,6.2,1.2,0.3,0.486,0.332,0.76,6.3,1.2999999999999998,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,de'aaron fox,Over,3.5,-120,2026-05-06T23:27:50Z,SAS,72.0,31.0,18.6,3.8,6.2,1.2,0.3,0.486,0.332,0.76,6.3,0.2999999999999998,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,de'aaron fox,Under,3.5,-110,2026-05-06T23:27:50Z,SAS,72.0,31.0,18.6,3.8,6.2,1.2,0.3,0.486,0.332,0.76,6.3,0.2999999999999998,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,de'aaron fox,Over,4.5,170,2026-05-06T23:27:50Z,SAS,72.0,31.0,18.6,3.8,6.2,1.2,0.3,0.486,0.332,0.76,6.3,-0.7000000000000002,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,de'aaron fox,Under,4.5,-230,2026-05-06T23:27:50Z,SAS,72.0,31.0,18.6,3.8,6.2,1.2,0.3,0.486,0.332,0.76,6.3,-0.7000000000000002,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,devin vassell,Over,3.5,-165,2026-05-06T23:27:50Z,SAS,67.0,30.5,13.9,4.0,2.5,0.9,0.4,0.437,0.384,0.815,7.3,0.5,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,devin vassell,Under,3.5,125,2026-05-06T23:27:50Z,SAS,67.0,30.5,13.9,4.0,2.5,0.9,0.4,0.437,0.384,0.815,7.3,0.5,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,devin vassell,Over,4.5,125,2026-05-06T23:27:50Z,SAS,67.0,30.5,13.9,4.0,2.5,0.9,0.4,0.437,0.384,0.815,7.3,-0.5,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,devin vassell,Under,4.5,-165,2026-05-06T23:27:50Z,SAS,67.0,30.5,13.9,4.0,2.5,0.9,0.4,0.437,0.384,0.815,7.3,-0.5,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,dylan harper,Over,2.5,-210,2026-05-06T23:27:50Z,SAS,69.0,22.6,11.8,3.4,3.9,0.8,0.3,0.505,0.343,0.756,4.4,0.8999999999999999,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,dylan harper,Under,2.5,155,2026-05-06T23:27:50Z,SAS,69.0,22.6,11.8,3.4,3.9,0.8,0.3,0.505,0.343,0.756,4.4,0.8999999999999999,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,dylan harper,Over,3.5,110,2026-05-06T23:27:50Z,SAS,69.0,22.6,11.8,3.4,3.9,0.8,0.3,0.505,0.343,0.756,4.4,-0.10000000000000009,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,dylan harper,Under,3.5,-145,2026-05-06T23:27:50Z,SAS,69.0,22.6,11.8,3.4,3.9,0.8,0.3,0.505,0.343,0.756,4.4,-0.10000000000000009,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,jaden mcdaniels,Over,3.5,-250,2026-05-06T23:27:50Z,MIN,73.0,31.7,14.8,4.2,2.7,1.1,1.0,0.515,0.412,0.835,1.6,0.7000000000000002,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,jaden mcdaniels,Under,3.5,185,2026-05-06T23:27:50Z,MIN,73.0,31.7,14.8,4.2,2.7,1.1,1.0,0.515,0.412,0.835,1.6,0.7000000000000002,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,jaden mcdaniels,Over,4.5,-120,2026-05-06T23:27:50Z,MIN,73.0,31.7,14.8,4.2,2.7,1.1,1.0,0.515,0.412,0.835,1.6,-0.2999999999999998,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,jaden mcdaniels,Under,4.5,-110,2026-05-06T23:27:50Z,MIN,73.0,31.7,14.8,4.2,2.7,1.1,1.0,0.515,0.412,0.835,1.6,-0.2999999999999998,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,jaden mcdaniels,Over,5.5,160,2026-05-06T23:27:50Z,MIN,73.0,31.7,14.8,4.2,2.7,1.1,1.0,0.515,0.412,0.835,1.6,-1.2999999999999998,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,jaden mcdaniels,Under,5.5,-215,2026-05-06T23:27:50Z,MIN,73.0,31.7,14.8,4.2,2.7,1.1,1.0,0.515,0.412,0.835,1.6,-1.2999999999999998,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,julian champagnie,Over,4.5,-170,2026-05-06T23:27:50Z,SAS,82.0,27.6,11.1,5.8,1.5,0.8,0.5,0.437,0.381,0.844,7.2,1.2999999999999998,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,julian champagnie,Under,4.5,130,2026-05-06T23:27:50Z,SAS,82.0,27.6,11.1,5.8,1.5,0.8,0.5,0.437,0.381,0.844,7.2,1.2999999999999998,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,julian champagnie,Over,5.5,110,2026-05-06T23:27:50Z,SAS,82.0,27.6,11.1,5.8,1.5,0.8,0.5,0.437,0.381,0.844,7.2,0.2999999999999998,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,julian champagnie,Under,5.5,-145,2026-05-06T23:27:50Z,SAS,82.0,27.6,11.1,5.8,1.5,0.8,0.5,0.437,0.381,0.844,7.2,0.2999999999999998,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,julian champagnie,Over,6.5,200,2026-05-06T23:27:50Z,SAS,82.0,27.6,11.1,5.8,1.5,0.8,0.5,0.437,0.381,0.844,7.2,-0.7000000000000002,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,julian champagnie,Under,6.5,-275,2026-05-06T23:27:50Z,SAS,82.0,27.6,11.1,5.8,1.5,0.8,0.5,0.437,0.381,0.844,7.2,-0.7000000000000002,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,julius randle,Over,5.5,-200,2026-05-06T23:27:50Z,MIN,79.0,33.0,21.1,6.7,5.0,1.1,0.2,0.481,0.315,0.802,2.9,1.2000000000000002,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,julius randle,Under,5.5,150,2026-05-06T23:27:50Z,MIN,79.0,33.0,21.1,6.7,5.0,1.1,0.2,0.481,0.315,0.802,2.9,1.2000000000000002,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,julius randle,Over,6.5,-110,2026-05-06T23:27:50Z,MIN,79.0,33.0,21.1,6.7,5.0,1.1,0.2,0.481,0.315,0.802,2.9,0.20000000000000018,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,julius randle,Under,6.5,-120,2026-05-06T23:27:50Z,MIN,79.0,33.0,21.1,6.7,5.0,1.1,0.2,0.481,0.315,0.802,2.9,0.20000000000000018,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,julius randle,Over,7.5,155,2026-05-06T23:27:50Z,MIN,79.0,33.0,21.1,6.7,5.0,1.1,0.2,0.481,0.315,0.802,2.9,-0.7999999999999998,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,julius randle,Under,7.5,-210,2026-05-06T23:27:50Z,MIN,79.0,33.0,21.1,6.7,5.0,1.1,0.2,0.481,0.315,0.802,2.9,-0.7999999999999998,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,keldon johnson,Over,3.5,-125,2026-05-06T23:27:50Z,SAS,82.0,23.3,13.2,5.4,1.4,0.6,0.1,0.519,0.363,0.794,3.9,1.9000000000000004,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,keldon johnson,Under,3.5,-105,2026-05-06T23:27:50Z,SAS,82.0,23.3,13.2,5.4,1.4,0.6,0.1,0.519,0.363,0.794,3.9,1.9000000000000004,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,keldon johnson,Over,4.5,165,2026-05-06T23:27:50Z,SAS,82.0,23.3,13.2,5.4,1.4,0.6,0.1,0.519,0.363,0.794,3.9,0.9000000000000004,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,keldon johnson,Under,4.5,-220,2026-05-06T23:27:50Z,SAS,82.0,23.3,13.2,5.4,1.4,0.6,0.1,0.519,0.363,0.794,3.9,0.9000000000000004,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,naz reid,Over,5.5,-180,2026-05-06T23:27:50Z,MIN,77.0,26.1,13.6,6.2,2.2,1.0,1.0,0.456,0.362,0.732,2.2,0.7000000000000002,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,naz reid,Under,5.5,135,2026-05-06T23:27:50Z,MIN,77.0,26.1,13.6,6.2,2.2,1.0,1.0,0.456,0.362,0.732,2.2,0.7000000000000002,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,naz reid,Over,6.5,100,2026-05-06T23:27:50Z,MIN,77.0,26.1,13.6,6.2,2.2,1.0,1.0,0.456,0.362,0.732,2.2,-0.2999999999999998,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,naz reid,Under,6.5,-130,2026-05-06T23:27:50Z,MIN,77.0,26.1,13.6,6.2,2.2,1.0,1.0,0.456,0.362,0.732,2.2,-0.2999999999999998,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,naz reid,Over,7.5,170,2026-05-06T23:27:50Z,MIN,77.0,26.1,13.6,6.2,2.2,1.0,1.0,0.456,0.362,0.732,2.2,-1.2999999999999998,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,naz reid,Under,7.5,-230,2026-05-06T23:27:50Z,MIN,77.0,26.1,13.6,6.2,2.2,1.0,1.0,0.456,0.362,0.732,2.2,-1.2999999999999998,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,rudy gobert,Over,9.5,-210,2026-05-06T23:27:50Z,MIN,76.0,31.3,10.9,11.5,1.7,0.8,1.6,0.682,0.0,0.526,3.1,2.0,MEDIUM
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,rudy gobert,Under,9.5,155,2026-05-06T23:27:50Z,MIN,76.0,31.3,10.9,11.5,1.7,0.8,1.6,0.682,0.0,0.526,3.1,2.0,MEDIUM
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,rudy gobert,Over,10.5,-130,2026-05-06T23:27:50Z,MIN,76.0,31.3,10.9,11.5,1.7,0.8,1.6,0.682,0.0,0.526,3.1,1.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,rudy gobert,Under,10.5,100,2026-05-06T23:27:50Z,MIN,76.0,31.3,10.9,11.5,1.7,0.8,1.6,0.682,0.0,0.526,3.1,1.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,rudy gobert,Over,11.5,120,2026-05-06T23:27:50Z,MIN,76.0,31.3,10.9,11.5,1.7,0.8,1.6,0.682,0.0,0.526,3.1,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,rudy gobert,Under,11.5,-160,2026-05-06T23:27:50Z,MIN,76.0,31.3,10.9,11.5,1.7,0.8,1.6,0.682,0.0,0.526,3.1,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,rudy gobert,Over,12.5,180,2026-05-06T23:27:50Z,MIN,76.0,31.3,10.9,11.5,1.7,0.8,1.6,0.682,0.0,0.526,3.1,-1.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,rudy gobert,Under,12.5,-245,2026-05-06T23:27:50Z,MIN,76.0,31.3,10.9,11.5,1.7,0.8,1.6,0.682,0.0,0.526,3.1,-1.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,stephon castle,Over,4.5,-185,2026-05-06T23:27:50Z,SAS,68.0,30.0,16.7,5.3,7.4,1.1,0.3,0.471,0.332,0.734,6.0,0.7999999999999998,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,stephon castle,Under,4.5,140,2026-05-06T23:27:50Z,SAS,68.0,30.0,16.7,5.3,7.4,1.1,0.3,0.471,0.332,0.734,6.0,0.7999999999999998,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,stephon castle,Over,5.5,105,2026-05-06T23:27:50Z,SAS,68.0,30.0,16.7,5.3,7.4,1.1,0.3,0.471,0.332,0.734,6.0,-0.20000000000000018,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,stephon castle,Under,5.5,-135,2026-05-06T23:27:50Z,SAS,68.0,30.0,16.7,5.3,7.4,1.1,0.3,0.471,0.332,0.734,6.0,-0.20000000000000018,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,stephon castle,Over,6.5,190,2026-05-06T23:27:50Z,SAS,68.0,30.0,16.7,5.3,7.4,1.1,0.3,0.471,0.332,0.734,6.0,-1.2000000000000002,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,stephon castle,Under,6.5,-260,2026-05-06T23:27:50Z,SAS,68.0,30.0,16.7,5.3,7.4,1.1,0.3,0.471,0.332,0.734,6.0,-1.2000000000000002,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,victor wembanyama,Over,10.5,-245,2026-05-06T23:27:50Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,1.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,victor wembanyama,Under,10.5,180,2026-05-06T23:27:50Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,1.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,victor wembanyama,Over,11.5,-150,2026-05-06T23:27:50Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,victor wembanyama,Under,11.5,115,2026-05-06T23:27:50Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,victor wembanyama,Over,12.5,100,2026-05-06T23:27:50Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,-1.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,victor wembanyama,Under,12.5,-130,2026-05-06T23:27:50Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,-1.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,victor wembanyama,Over,13.5,150,2026-05-06T23:27:50Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,-2.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_rebounds,victor wembanyama,Under,13.5,-200,2026-05-06T23:27:50Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,-2.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_steals,de'aaron fox,Over,1.5,150,2026-05-06T23:27:50Z,SAS,72.0,31.0,18.6,3.8,6.2,1.2,0.3,0.486,0.332,0.76,6.3,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_steals,de'aaron fox,Under,1.5,-200,2026-05-06T23:27:50Z,SAS,72.0,31.0,18.6,3.8,6.2,1.2,0.3,0.486,0.332,0.76,6.3,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_steals,jaden mcdaniels,Over,0.5,-210,2026-05-06T23:27:50Z,MIN,73.0,31.7,14.8,4.2,2.7,1.1,1.0,0.515,0.412,0.835,1.6,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_steals,jaden mcdaniels,Under,0.5,155,2026-05-06T23:27:50Z,MIN,73.0,31.7,14.8,4.2,2.7,1.1,1.0,0.515,0.412,0.835,1.6,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_steals,victor wembanyama,Over,1.5,160,2026-05-06T23:27:50Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_steals,victor wembanyama,Under,1.5,-215,2026-05-06T23:27:50Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_threes,anthony edwards,Over,2.5,-105,2026-05-06T23:27:50Z,MIN,61.0,35.0,28.8,5.0,3.7,1.4,0.8,0.489,0.399,0.796,2.7,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_threes,anthony edwards,Under,2.5,-125,2026-05-06T23:27:50Z,MIN,61.0,35.0,28.8,5.0,3.7,1.4,0.8,0.489,0.399,0.796,2.7,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_threes,ayo dosunmu,Over,1.5,125,2026-05-06T23:27:50Z,MIN,69.0,27.3,14.8,3.4,3.6,0.8,0.3,0.517,0.439,0.876,-1.0,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_threes,ayo dosunmu,Under,1.5,-165,2026-05-06T23:27:50Z,MIN,69.0,27.3,14.8,3.4,3.6,0.8,0.3,0.517,0.439,0.876,-1.0,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_threes,de'aaron fox,Over,1.5,105,2026-05-06T23:27:50Z,SAS,72.0,31.0,18.6,3.8,6.2,1.2,0.3,0.486,0.332,0.76,6.3,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_threes,de'aaron fox,Under,1.5,-135,2026-05-06T23:27:50Z,SAS,72.0,31.0,18.6,3.8,6.2,1.2,0.3,0.486,0.332,0.76,6.3,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_threes,devin vassell,Over,1.5,-220,2026-05-06T23:27:50Z,SAS,67.0,30.5,13.9,4.0,2.5,0.9,0.4,0.437,0.384,0.815,7.3,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_threes,devin vassell,Under,1.5,165,2026-05-06T23:27:50Z,SAS,67.0,30.5,13.9,4.0,2.5,0.9,0.4,0.437,0.384,0.815,7.3,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_threes,devin vassell,Over,2.5,140,2026-05-06T23:27:50Z,SAS,67.0,30.5,13.9,4.0,2.5,0.9,0.4,0.437,0.384,0.815,7.3,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_threes,devin vassell,Under,2.5,-185,2026-05-06T23:27:50Z,SAS,67.0,30.5,13.9,4.0,2.5,0.9,0.4,0.437,0.384,0.815,7.3,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_threes,dylan harper,Over,0.5,-150,2026-05-06T23:27:50Z,SAS,69.0,22.6,11.8,3.4,3.9,0.8,0.3,0.505,0.343,0.756,4.4,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_threes,dylan harper,Under,0.5,115,2026-05-06T23:27:50Z,SAS,69.0,22.6,11.8,3.4,3.9,0.8,0.3,0.505,0.343,0.756,4.4,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_threes,jaden mcdaniels,Over,1.5,150,2026-05-06T23:27:50Z,MIN,73.0,31.7,14.8,4.2,2.7,1.1,1.0,0.515,0.412,0.835,1.6,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_threes,jaden mcdaniels,Under,1.5,-200,2026-05-06T23:27:50Z,MIN,73.0,31.7,14.8,4.2,2.7,1.1,1.0,0.515,0.412,0.835,1.6,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_threes,julian champagnie,Over,1.5,-160,2026-05-06T23:27:50Z,SAS,82.0,27.6,11.1,5.8,1.5,0.8,0.5,0.437,0.381,0.844,7.2,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_threes,julian champagnie,Under,1.5,120,2026-05-06T23:27:50Z,SAS,82.0,27.6,11.1,5.8,1.5,0.8,0.5,0.437,0.381,0.844,7.2,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_threes,julian champagnie,Over,2.5,190,2026-05-06T23:27:50Z,SAS,82.0,27.6,11.1,5.8,1.5,0.8,0.5,0.437,0.381,0.844,7.2,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_threes,julian champagnie,Under,2.5,-260,2026-05-06T23:27:50Z,SAS,82.0,27.6,11.1,5.8,1.5,0.8,0.5,0.437,0.381,0.844,7.2,0.0,LOW
