matchup,book,market,player,side,line,odds,last_update,team,games,minutes,points,rebounds,assists,steals,blocks,fg_pct,fg3_pct,ft_pct,plus_minus,projection_edge,confidence,edge_score,minutes_score,odds_score,prop_score,prop_grade
Cleveland Cavaliers at Detroit Pistons,DraftKings,player_rebounds,isaiah stewart ii,Under,2.5,102,2026-05-06T23:34:19Z,,,0.0,,,,,,,,,,0.0,LOW,0.0,0.0,10,10.0,D
Cleveland Cavaliers at Detroit Pistons,DraftKings,player_rebounds,duncan robinson,Over,2.5,127,2026-05-06T23:34:19Z,DET,77.0,27.4,12.2,2.7,2.1,0.6,0.3,0.456,0.41,0.755,7.0,0.2000000000000001,LOW,2.000000000000001,13.7,10,25.7,D
Cleveland Cavaliers at Detroit Pistons,DraftKings,player_rebounds,duncan robinson,Under,2.5,-167,2026-05-06T23:34:19Z,DET,77.0,27.4,12.2,2.7,2.1,0.6,0.3,0.456,0.41,0.755,7.0,0.2000000000000001,LOW,2.000000000000001,13.7,3,18.7,D
Cleveland Cavaliers at Detroit Pistons,DraftKings,player_threes,duncan robinson,Over,2.5,-124,2026-05-06T23:34:19Z,DET,77.0,27.4,12.2,2.7,2.1,0.6,0.3,0.456,0.41,0.755,7.0,0.0,LOW,0.0,13.7,10,23.7,D
Cleveland Cavaliers at Detroit Pistons,DraftKings,player_threes,duncan robinson,Under,2.5,-106,2026-05-06T23:34:19Z,DET,77.0,27.4,12.2,2.7,2.1,0.6,0.3,0.456,0.41,0.755,7.0,0.0,LOW,0.0,13.7,10,23.7,D
Cleveland Cavaliers at Detroit Pistons,DraftKings,player_threes,donovan mitchell,Over,2.5,-113,2026-05-06T23:34:19Z,CLE,70.0,33.5,27.9,4.5,5.7,1.5,0.3,0.483,0.364,0.865,5.3,0.0,LOW,0.0,16.75,10,26.75,D
Cleveland Cavaliers at Detroit Pistons,DraftKings,player_threes,donovan mitchell,Under,2.5,-116,2026-05-06T23:34:19Z,CLE,70.0,33.5,27.9,4.5,5.7,1.5,0.3,0.483,0.364,0.865,5.3,0.0,LOW,0.0,16.75,10,26.75,D
Cleveland Cavaliers at Detroit Pistons,DraftKings,player_threes,james harden,Over,2.5,102,2026-05-06T23:34:19Z,CLE,70.0,34.8,23.6,4.8,8.0,1.1,0.4,0.434,0.375,0.884,1.4,0.0,LOW,0.0,17.4,10,27.4,D
Cleveland Cavaliers at Detroit Pistons,DraftKings,player_threes,james harden,Under,2.5,-135,2026-05-06T23:34:19Z,CLE,70.0,34.8,23.6,4.8,8.0,1.1,0.4,0.434,0.375,0.884,1.4,0.0,LOW,0.0,17.4,10,27.4,D
Cleveland Cavaliers at Detroit Pistons,DraftKings,player_threes,max strus,Over,2.5,127,2026-05-06T23:34:19Z,CLE,12.0,24.0,11.2,5.4,2.0,0.3,0.0,0.443,0.402,0.778,-0.3,0.0,LOW,0.0,12.0,10,22.0,D
Cleveland Cavaliers at Detroit Pistons,DraftKings,player_threes,max strus,Under,2.5,-167,2026-05-06T23:34:19Z,CLE,12.0,24.0,11.2,5.4,2.0,0.3,0.0,0.443,0.402,0.778,-0.3,0.0,LOW,0.0,12.0,3,15.0,D
Cleveland Cavaliers at Detroit Pistons,DraftKings,player_threes,cade cunningham,Over,2.5,130,2026-05-06T23:34:19Z,DET,64.0,33.9,23.9,5.5,9.9,1.4,0.8,0.461,0.342,0.812,8.1,0.0,LOW,0.0,16.95,10,26.95,D
Cleveland Cavaliers at Detroit Pistons,DraftKings,player_threes,cade cunningham,Under,2.5,-172,2026-05-06T23:34:19Z,DET,64.0,33.9,23.9,5.5,9.9,1.4,0.8,0.461,0.342,0.812,8.1,0.0,LOW,0.0,16.95,3,19.95,D
Cleveland Cavaliers at Detroit Pistons,DraftKings,player_threes,tobias harris,Over,1.5,123,2026-05-06T23:34:19Z,DET,63.0,27.7,13.3,5.1,2.5,0.9,0.4,0.469,0.368,0.866,5.8,0.0,LOW,0.0,13.85,10,23.85,D
Cleveland Cavaliers at Detroit Pistons,DraftKings,player_threes,tobias harris,Under,1.5,-163,2026-05-06T23:34:19Z,DET,63.0,27.7,13.3,5.1,2.5,0.9,0.4,0.469,0.368,0.866,5.8,0.0,LOW,0.0,13.85,3,16.85,D
Cleveland Cavaliers at Detroit Pistons,DraftKings,player_threes,daniss jenkins,Over,1.5,159,2026-05-06T23:34:19Z,DET,72.0,20.2,9.3,2.3,3.9,0.9,0.2,0.408,0.374,0.832,2.9,0.0,LOW,0.0,10.1,3,13.1,D
Cleveland Cavaliers at Detroit Pistons,DraftKings,player_threes,daniss jenkins,Under,1.5,-212,2026-05-06T23:34:19Z,DET,72.0,20.2,9.3,2.3,3.9,0.9,0.2,0.408,0.374,0.832,2.9,0.0,LOW,0.0,10.1,3,13.1,D
Cleveland Cavaliers at Detroit Pistons,DraftKings,player_threes,evan mobley,Over,0.5,-222,2026-05-06T23:34:19Z,CLE,65.0,31.9,18.2,9.0,3.6,0.7,1.7,0.546,0.297,0.606,3.4,0.0,LOW,0.0,15.95,3,18.95,D
Cleveland Cavaliers at Detroit Pistons,DraftKings,player_threes,evan mobley,Under,0.5,166,2026-05-06T23:34:19Z,CLE,65.0,31.9,18.2,9.0,3.6,0.7,1.7,0.546,0.297,0.606,3.4,0.0,LOW,0.0,15.95,3,18.95,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_assists,james harden,Over,6.5,-134,2026-05-06T23:34:16Z,CLE,70.0,34.8,23.6,4.8,8.0,1.1,0.4,0.434,0.375,0.884,1.4,1.5,LOW,15.0,17.4,10,42.4,C
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_assists,james harden,Under,6.5,-103,2026-05-06T23:34:16Z,CLE,70.0,34.8,23.6,4.8,8.0,1.1,0.4,0.434,0.375,0.884,1.4,1.5,LOW,15.0,17.4,10,42.4,C
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_assists,ausar thompson,Over,3.5,-115,2026-05-06T23:34:16Z,DET,73.0,26.0,9.9,5.7,3.1,2.0,0.9,0.525,0.25,0.571,5.4,-0.3999999999999999,LOW,-3.999999999999999,13.0,10,19.0,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_assists,ausar thompson,Under,3.5,-118,2026-05-06T23:34:16Z,DET,73.0,26.0,9.9,5.7,3.1,2.0,0.9,0.525,0.25,0.571,5.4,-0.3999999999999999,LOW,-3.999999999999999,13.0,10,19.0,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_assists,jalen duren,Over,2.5,128,2026-05-06T23:34:16Z,DET,70.0,28.2,19.5,10.5,2.0,0.8,0.8,0.65,0.0,0.747,6.9,-0.5,LOW,-5.0,14.1,10,19.1,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_assists,jalen duren,Under,2.5,-177,2026-05-06T23:34:16Z,DET,70.0,28.2,19.5,10.5,2.0,0.8,0.8,0.65,0.0,0.747,6.9,-0.5,LOW,-5.0,14.1,3,12.1,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_assists,donovan mitchell,Over,3.5,-150,2026-05-06T23:34:16Z,CLE,70.0,33.5,27.9,4.5,5.7,1.5,0.3,0.483,0.364,0.865,5.3,2.2,MEDIUM,22.0,16.75,3,41.75,C
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_assists,donovan mitchell,Under,3.5,110,2026-05-06T23:34:16Z,CLE,70.0,33.5,27.9,4.5,5.7,1.5,0.3,0.483,0.364,0.865,5.3,2.2,MEDIUM,22.0,16.75,10,48.75,C
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_assists,evan mobley,Over,3.5,120,2026-05-06T23:34:16Z,CLE,65.0,31.9,18.2,9.0,3.6,0.7,1.7,0.546,0.297,0.606,3.4,0.1,LOW,1.0,15.95,10,26.95,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_assists,evan mobley,Under,3.5,-165,2026-05-06T23:34:16Z,CLE,65.0,31.9,18.2,9.0,3.6,0.7,1.7,0.546,0.297,0.606,3.4,0.1,LOW,1.0,15.95,3,19.95,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_assists,daniss jenkins,Over,2.5,-180,2026-05-06T23:34:16Z,DET,72.0,20.2,9.3,2.3,3.9,0.9,0.2,0.408,0.374,0.832,2.9,1.4,LOW,14.0,10.1,3,27.1,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_assists,daniss jenkins,Under,2.5,130,2026-05-06T23:34:16Z,DET,72.0,20.2,9.3,2.3,3.9,0.9,0.2,0.408,0.374,0.832,2.9,1.4,LOW,14.0,10.1,10,34.1,C
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_assists,cade cunningham,Over,9.5,-148,2026-05-06T23:34:16Z,DET,64.0,33.9,23.9,5.5,9.9,1.4,0.8,0.461,0.342,0.812,8.1,0.4000000000000003,LOW,4.000000000000003,16.95,3,23.95,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_assists,cade cunningham,Under,9.5,107,2026-05-06T23:34:16Z,DET,64.0,33.9,23.9,5.5,9.9,1.4,0.8,0.461,0.342,0.812,8.1,0.4000000000000003,LOW,4.000000000000003,16.95,10,30.95,C
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,evan mobley,Over,14.5,-139,2026-05-06T23:34:16Z,CLE,65.0,31.9,18.2,9.0,3.6,0.7,1.7,0.546,0.297,0.606,3.4,3.6999999999999993,MEDIUM,36.99999999999999,15.95,10,62.95,B
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,evan mobley,Under,14.5,102,2026-05-06T23:34:16Z,CLE,65.0,31.9,18.2,9.0,3.6,0.7,1.7,0.546,0.297,0.606,3.4,3.6999999999999993,MEDIUM,36.99999999999999,15.95,10,62.95,B
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,daniss jenkins,Over,9.5,120,2026-05-06T23:34:16Z,DET,72.0,20.2,9.3,2.3,3.9,0.9,0.2,0.408,0.374,0.832,2.9,-0.1999999999999993,LOW,-1.999999999999993,10.1,10,18.1,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,daniss jenkins,Under,9.5,-167,2026-05-06T23:34:16Z,DET,72.0,20.2,9.3,2.3,3.9,0.9,0.2,0.408,0.374,0.832,2.9,-0.1999999999999993,LOW,-1.999999999999993,10.1,3,11.1,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,donovan mitchell,Over,23.5,-136,2026-05-06T23:34:16Z,CLE,70.0,33.5,27.9,4.5,5.7,1.5,0.3,0.483,0.364,0.865,5.3,4.399999999999999,HIGH,43.999999999999986,16.75,10,70.75,A
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,donovan mitchell,Under,23.5,100,2026-05-06T23:34:16Z,CLE,70.0,33.5,27.9,4.5,5.7,1.5,0.3,0.483,0.364,0.865,5.3,4.399999999999999,HIGH,43.999999999999986,16.75,10,70.75,A
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,max strus,Over,9.5,-134,2026-05-06T23:34:16Z,CLE,12.0,24.0,11.2,5.4,2.0,0.3,0.0,0.443,0.402,0.778,-0.3,1.6999999999999993,LOW,16.999999999999993,12.0,10,39.0,C
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,max strus,Under,9.5,100,2026-05-06T23:34:16Z,CLE,12.0,24.0,11.2,5.4,2.0,0.3,0.0,0.443,0.402,0.778,-0.3,1.6999999999999993,LOW,16.999999999999993,12.0,10,39.0,C
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,james harden,Over,19.5,-104,2026-05-06T23:34:16Z,CLE,70.0,34.8,23.6,4.8,8.0,1.1,0.4,0.434,0.375,0.884,1.4,4.100000000000001,HIGH,41.000000000000014,17.4,10,68.4,B
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,james harden,Under,19.5,-132,2026-05-06T23:34:16Z,CLE,70.0,34.8,23.6,4.8,8.0,1.1,0.4,0.434,0.375,0.884,1.4,4.100000000000001,HIGH,41.000000000000014,17.4,10,68.4,B
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,jalen duren,Over,13.5,-152,2026-05-06T23:34:16Z,DET,70.0,28.2,19.5,10.5,2.0,0.8,0.8,0.65,0.0,0.747,6.9,6.0,HIGH,60.0,14.1,3,77.1,A
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,jalen duren,Under,13.5,112,2026-05-06T23:34:16Z,DET,70.0,28.2,19.5,10.5,2.0,0.8,0.8,0.65,0.0,0.747,6.9,6.0,HIGH,60.0,14.1,10,84.1,A
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,duncan robinson,Over,11.5,-109,2026-05-06T23:34:16Z,DET,77.0,27.4,12.2,2.7,2.1,0.6,0.3,0.456,0.41,0.755,7.0,0.6999999999999993,LOW,6.999999999999993,13.7,10,30.7,C
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,duncan robinson,Under,11.5,-125,2026-05-06T23:34:16Z,DET,77.0,27.4,12.2,2.7,2.1,0.6,0.3,0.456,0.41,0.755,7.0,0.6999999999999993,LOW,6.999999999999993,13.7,10,30.7,C
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,jalen duren,Over,15.5,120,2026-05-06T23:34:16Z,DET,70.0,28.2,19.5,10.5,2.0,0.8,0.8,0.65,0.0,0.747,6.9,4.0,HIGH,40.0,14.1,10,64.1,B
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,jalen duren,Under,15.5,-167,2026-05-06T23:34:16Z,DET,70.0,28.2,19.5,10.5,2.0,0.8,0.8,0.65,0.0,0.747,6.9,4.0,HIGH,40.0,14.1,3,57.1,B
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,max strus,Over,10.5,100,2026-05-06T23:34:16Z,CLE,12.0,24.0,11.2,5.4,2.0,0.3,0.0,0.443,0.402,0.778,-0.3,0.6999999999999993,LOW,6.999999999999993,12.0,10,29.0,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,max strus,Under,10.5,-134,2026-05-06T23:34:16Z,CLE,12.0,24.0,11.2,5.4,2.0,0.3,0.0,0.443,0.402,0.778,-0.3,0.6999999999999993,LOW,6.999999999999993,12.0,10,29.0,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,cade cunningham,Over,26.5,-148,2026-05-06T23:34:16Z,DET,64.0,33.9,23.9,5.5,9.9,1.4,0.8,0.461,0.342,0.812,8.1,-2.6000000000000014,LOW,-26.000000000000014,16.95,3,-6.05,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,cade cunningham,Under,26.5,108,2026-05-06T23:34:16Z,DET,64.0,33.9,23.9,5.5,9.9,1.4,0.8,0.461,0.342,0.812,8.1,-2.6000000000000014,LOW,-26.000000000000014,16.95,10,0.95,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,cade cunningham,Over,27.5,-120,2026-05-06T23:34:16Z,DET,64.0,33.9,23.9,5.5,9.9,1.4,0.8,0.461,0.342,0.812,8.1,-3.6000000000000014,LOW,-36.000000000000014,16.95,10,-9.05,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,cade cunningham,Under,27.5,-114,2026-05-06T23:34:16Z,DET,64.0,33.9,23.9,5.5,9.9,1.4,0.8,0.461,0.342,0.812,8.1,-3.6000000000000014,LOW,-36.000000000000014,16.95,10,-9.05,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,evan mobley,Over,15.5,-106,2026-05-06T23:34:16Z,CLE,65.0,31.9,18.2,9.0,3.6,0.7,1.7,0.546,0.297,0.606,3.4,2.6999999999999997,MEDIUM,26.999999999999996,15.95,10,52.95,B
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,evan mobley,Under,15.5,-127,2026-05-06T23:34:16Z,CLE,65.0,31.9,18.2,9.0,3.6,0.7,1.7,0.546,0.297,0.606,3.4,2.6999999999999997,MEDIUM,26.999999999999996,15.95,10,52.95,B
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,ausar thompson,Over,10.5,108,2026-05-06T23:34:16Z,DET,73.0,26.0,9.9,5.7,3.1,2.0,0.9,0.525,0.25,0.571,5.4,-0.5999999999999996,LOW,-5.9999999999999964,13.0,10,17.0,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,ausar thompson,Under,10.5,-148,2026-05-06T23:34:16Z,DET,73.0,26.0,9.9,5.7,3.1,2.0,0.9,0.525,0.25,0.571,5.4,-0.5999999999999996,LOW,-5.9999999999999964,13.0,3,10.0,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,james harden,Over,18.5,-132,2026-05-06T23:34:16Z,CLE,70.0,34.8,23.6,4.8,8.0,1.1,0.4,0.434,0.375,0.884,1.4,5.100000000000001,HIGH,51.000000000000014,17.4,10,78.4,A
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,james harden,Under,18.5,-104,2026-05-06T23:34:16Z,CLE,70.0,34.8,23.6,4.8,8.0,1.1,0.4,0.434,0.375,0.884,1.4,5.100000000000001,HIGH,51.000000000000014,17.4,10,78.4,A
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,jarrett allen,Over,11.5,102,2026-05-06T23:34:16Z,CLE,56.0,27.1,15.4,8.5,1.8,1.0,0.8,0.638,0.1,0.709,3.8,3.9,MEDIUM,39.0,13.55,10,62.55,B
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,jarrett allen,Under,11.5,-139,2026-05-06T23:34:16Z,CLE,56.0,27.1,15.4,8.5,1.8,1.0,0.8,0.638,0.1,0.709,3.8,3.9,MEDIUM,39.0,13.55,10,62.55,B
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,donovan mitchell,Over,25.5,114,2026-05-06T23:34:16Z,CLE,70.0,33.5,27.9,4.5,5.7,1.5,0.3,0.483,0.364,0.865,5.3,2.3999999999999986,MEDIUM,23.999999999999986,16.75,10,50.75,B
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,donovan mitchell,Under,25.5,-155,2026-05-06T23:34:16Z,CLE,70.0,33.5,27.9,4.5,5.7,1.5,0.3,0.483,0.364,0.865,5.3,2.3999999999999986,MEDIUM,23.999999999999986,16.75,3,43.75,C
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,daniss jenkins,Over,8.5,-118,2026-05-06T23:34:16Z,DET,72.0,20.2,9.3,2.3,3.9,0.9,0.2,0.408,0.374,0.832,2.9,0.8000000000000007,LOW,8.000000000000007,10.1,10,28.1,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,daniss jenkins,Under,8.5,-115,2026-05-06T23:34:16Z,DET,72.0,20.2,9.3,2.3,3.9,0.9,0.2,0.408,0.374,0.832,2.9,0.8000000000000007,LOW,8.000000000000007,10.1,10,28.1,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,tobias harris,Over,18.5,100,2026-05-06T23:34:16Z,DET,63.0,27.7,13.3,5.1,2.5,0.9,0.4,0.469,0.368,0.866,5.8,-5.199999999999999,LOW,-51.99999999999999,13.85,10,-28.15,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,tobias harris,Under,18.5,-136,2026-05-06T23:34:16Z,DET,63.0,27.7,13.3,5.1,2.5,0.9,0.4,0.469,0.368,0.866,5.8,-5.199999999999999,LOW,-51.99999999999999,13.85,10,-28.15,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,isaiah stewart ii,Over,4.5,112,2026-05-06T23:34:16Z,,,0.0,,,,,,,,,,0.0,LOW,0.0,0.0,10,10.0,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,isaiah stewart ii,Under,4.5,-152,2026-05-06T23:34:16Z,,,0.0,,,,,,,,,,0.0,LOW,0.0,0.0,3,3.0,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,isaiah stewart ii,Over,3.5,-124,2026-05-06T23:34:16Z,,,0.0,,,,,,,,,,0.0,LOW,0.0,0.0,10,10.0,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,isaiah stewart ii,Under,3.5,-110,2026-05-06T23:34:16Z,,,0.0,,,,,,,,,,0.0,LOW,0.0,0.0,10,10.0,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,ausar thompson,Over,9.5,-130,2026-05-06T23:34:16Z,DET,73.0,26.0,9.9,5.7,3.1,2.0,0.9,0.525,0.25,0.571,5.4,0.4000000000000003,LOW,4.000000000000003,13.0,10,27.0,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,ausar thompson,Under,9.5,-105,2026-05-06T23:34:16Z,DET,73.0,26.0,9.9,5.7,3.1,2.0,0.9,0.525,0.25,0.571,5.4,0.4000000000000003,LOW,4.000000000000003,13.0,10,27.0,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,jarrett allen,Over,10.5,-127,2026-05-06T23:34:16Z,CLE,56.0,27.1,15.4,8.5,1.8,1.0,0.8,0.638,0.1,0.709,3.8,4.9,HIGH,49.0,13.55,10,72.55,A
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,jarrett allen,Under,10.5,-108,2026-05-06T23:34:16Z,CLE,56.0,27.1,15.4,8.5,1.8,1.0,0.8,0.638,0.1,0.709,3.8,4.9,HIGH,49.0,13.55,10,72.55,A
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,dean wade,Over,4.5,-115,2026-05-06T23:34:16Z,CLE,59.0,22.3,5.8,4.2,1.5,0.7,0.4,0.439,0.362,0.711,2.6,1.2999999999999998,LOW,12.999999999999998,11.15,10,34.15,C
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,dean wade,Under,4.5,-118,2026-05-06T23:34:16Z,CLE,59.0,22.3,5.8,4.2,1.5,0.7,0.4,0.439,0.362,0.711,2.6,1.2999999999999998,LOW,12.999999999999998,11.15,10,34.15,C
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,donovan mitchell,Over,24.5,-110,2026-05-06T23:34:16Z,CLE,70.0,33.5,27.9,4.5,5.7,1.5,0.3,0.483,0.364,0.865,5.3,3.3999999999999986,MEDIUM,33.999999999999986,16.75,10,60.75,B
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,donovan mitchell,Under,24.5,-124,2026-05-06T23:34:16Z,CLE,70.0,33.5,27.9,4.5,5.7,1.5,0.3,0.483,0.364,0.865,5.3,3.3999999999999986,MEDIUM,33.999999999999986,16.75,10,60.75,B
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,duncan robinson,Over,10.5,-157,2026-05-06T23:34:16Z,DET,77.0,27.4,12.2,2.7,2.1,0.6,0.3,0.456,0.41,0.755,7.0,1.6999999999999993,LOW,16.999999999999993,13.7,3,33.7,C
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,duncan robinson,Under,10.5,114,2026-05-06T23:34:16Z,DET,77.0,27.4,12.2,2.7,2.1,0.6,0.3,0.456,0.41,0.755,7.0,1.6999999999999993,LOW,16.999999999999993,13.7,10,40.7,C
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,cade cunningham,Over,28.5,104,2026-05-06T23:34:16Z,DET,64.0,33.9,23.9,5.5,9.9,1.4,0.8,0.461,0.342,0.812,8.1,-4.600000000000001,LOW,-46.000000000000014,16.95,10,-19.05,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,cade cunningham,Under,28.5,-139,2026-05-06T23:34:16Z,DET,64.0,33.9,23.9,5.5,9.9,1.4,0.8,0.461,0.342,0.812,8.1,-4.600000000000001,LOW,-46.000000000000014,16.95,10,-19.05,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,jalen duren,Over,14.5,-108,2026-05-06T23:34:16Z,DET,70.0,28.2,19.5,10.5,2.0,0.8,0.8,0.65,0.0,0.747,6.9,5.0,HIGH,50.0,14.1,10,74.1,A
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,jalen duren,Under,14.5,-127,2026-05-06T23:34:16Z,DET,70.0,28.2,19.5,10.5,2.0,0.8,0.8,0.65,0.0,0.747,6.9,5.0,HIGH,50.0,14.1,10,74.1,A
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,tobias harris,Over,17.5,-129,2026-05-06T23:34:16Z,DET,63.0,27.7,13.3,5.1,2.5,0.9,0.4,0.469,0.368,0.866,5.8,-4.199999999999999,LOW,-41.99999999999999,13.85,10,-18.15,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_points,tobias harris,Under,17.5,-105,2026-05-06T23:34:16Z,DET,63.0,27.7,13.3,5.1,2.5,0.9,0.4,0.469,0.368,0.866,5.8,-4.199999999999999,LOW,-41.99999999999999,13.85,10,-18.15,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_rebounds,evan mobley,Over,8.5,-113,2026-05-06T23:34:16Z,CLE,65.0,31.9,18.2,9.0,3.6,0.7,1.7,0.546,0.297,0.606,3.4,0.5,LOW,5.0,15.95,10,30.95,C
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_rebounds,evan mobley,Under,8.5,-121,2026-05-06T23:34:16Z,CLE,65.0,31.9,18.2,9.0,3.6,0.7,1.7,0.546,0.297,0.606,3.4,0.5,LOW,5.0,15.95,10,30.95,C
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_rebounds,max strus,Over,3.5,-167,2026-05-06T23:34:16Z,CLE,12.0,24.0,11.2,5.4,2.0,0.3,0.0,0.443,0.402,0.778,-0.3,1.9000000000000004,LOW,19.000000000000004,12.0,3,34.0,C
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_rebounds,max strus,Under,3.5,123,2026-05-06T23:34:16Z,CLE,12.0,24.0,11.2,5.4,2.0,0.3,0.0,0.443,0.402,0.778,-0.3,1.9000000000000004,LOW,19.000000000000004,12.0,10,41.0,C
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_rebounds,tobias harris,Over,6.5,-112,2026-05-06T23:34:16Z,DET,63.0,27.7,13.3,5.1,2.5,0.9,0.4,0.469,0.368,0.866,5.8,-1.4000000000000004,LOW,-14.000000000000004,13.85,10,9.85,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_rebounds,tobias harris,Under,6.5,-122,2026-05-06T23:34:16Z,DET,63.0,27.7,13.3,5.1,2.5,0.9,0.4,0.469,0.368,0.866,5.8,-1.4000000000000004,LOW,-14.000000000000004,13.85,10,9.85,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_rebounds,jalen duren,Over,11.5,100,2026-05-06T23:34:16Z,DET,70.0,28.2,19.5,10.5,2.0,0.8,0.8,0.65,0.0,0.747,6.9,-1.0,LOW,-10.0,14.1,10,14.1,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_rebounds,jalen duren,Under,11.5,-134,2026-05-06T23:34:16Z,DET,70.0,28.2,19.5,10.5,2.0,0.8,0.8,0.65,0.0,0.747,6.9,-1.0,LOW,-10.0,14.1,10,14.1,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_rebounds,ausar thompson,Over,7.5,114,2026-05-06T23:34:16Z,DET,73.0,26.0,9.9,5.7,3.1,2.0,0.9,0.525,0.25,0.571,5.4,-1.7999999999999998,LOW,-18.0,13.0,10,5.0,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_rebounds,ausar thompson,Under,7.5,-157,2026-05-06T23:34:16Z,DET,73.0,26.0,9.9,5.7,3.1,2.0,0.9,0.525,0.25,0.571,5.4,-1.7999999999999998,LOW,-18.0,13.0,3,-2.0,D
Cleveland Cavaliers at Detroit Pistons,BetRivers,player_rebounds,donovan mitchell,Over,3.5,-165,2026-05-06T23:34:16Z,CLE,70.0,33.5,27.9,4.5,5.7,1.5,0.3,0.483,0.364,0.865,5.3,1.0,LOW,10.0,16.75,3,29.75,D
